agg_id,treat,prop_score,fu_survey_year,hhinc_yrly_end,profits_yrly_end,rev_yrly_end,exp_yrly_end,hhexp_yrly_end,loan_size,prinpaid,interest_rate,repaytime,intpaid,penalty,paid_total,net_revenue,css_creditscorefinal,css_yearsataddress,own_house,sari,own_anybus,max_yearsinbusiness,css_regularworkers,css_traveltime,css_travelcost,css_stockvalue,css_assetvalue,css_noofbusiness,lower_window,app_year,hhsize,age,gender,education,married,savingsamt,hhinc_yrly_base,profits_yrly_base,rev_yrly_base,exp_yrly_base,hhexp_yrly_base,hhasset_yrly_base,revenue_fees,revenue_interest,log_hhinc,default_value,high_school,college,bank_profits_level,bank_profits_pp
507269,1,0.8434873949579832,2008,4125,4125,8925,5175,4500,312.5,4999,30,1,557.55,225.38,5781.93,48.870625,55,18,1,1,1,5,0,20,14,7000,7000,1,0,2007,4,26,1,2,1,7000,7604.166666666667,45625,73000,27375,75,1031.25,25.49733732876712,23.373287671232877,8.325063693631197,-0,1,0,1.101736429663589,-23.996560336682943
507272,1,0.8434873949579832,2008,21525,21525,101250,79725,6000,0,NA,NA,1,NA,NA,NA,0,56,4,1,1,0,10,4,5,0,35000,200000,1,0,2007,7,42,1,1,1,0,68437.5,410625,752812.5,342187.5,2925,4375,0,0,9.977016785824244,-0,1,1,0,0
507280,1,0.8434873949579832,2008,27750,27750,117750,84750,7500,0,NA,NA,1,NA,NA,NA,0,51,8,0,0,0,2,3,30,20,500000,500000,1,0,2007,1,31,1,1,0,500000,22812.5,136875,205312.5,68437.5,0,2268.75,0,0,10.231027154561334,-0,1,1,0,0
507283,1,0.8434873949579832,2008,13087.5,13087.5,97500,84412.5,9750,1500,24000,36,1,2184,0,26184,136.5,48,5,1,0,0,2,0,20,14,400000,30000,1,0,2007,4,27,1,1,1,5000,19010.416666666668,114062.5,182500,68437.5,1050,2968.75,1.8698630136987617,134.63013698630124,9.4794892610468,-0,1,1,25.7936114296636,21.90483966331706
507284,1,0.8434873949579832,2008,10125,10125,135000,124875,6000,1125,18000,30,1,1365,0,19365,85.3125,58,30,1,0,1,30,0,60,28,35000,15000,2,0,2007,4,52,1,1,1,50000,41822.916666666664,250937.5,456250,205312.5,2325,1750,1.1686643835618753,84.14383561643812,9.222861652529854,-0,1,1,-5.518888570336401,15.788172996650392
507286,1,0.8434873949579832,2008,11625,11625,72000,59625,6750,1000,16000,21,1,849.29,0,16849.29,53.08062500000006,59,16,1,0,0,7,3,5,7,20000,10000,1,0,2007,1,44,1,1,1,0,22812.5,136875,205312.5,68437.5,900,24562.5,0.724460616438435,52.35616438356163,9.360999248261296,-0,1,1,-31.125763570336346,11.212902163317064
507292,1,0.8434873949579832,2008,0,0,0,0,2250,0,NA,NA,1,NA,NA,NA,0,50,42,1,0,1,5,0,20,22,40000,10000,1,0,2007,2,42,0,2,1,0,3802.0833333333335,22812.5,34218.75,11406.25,450,2437.5,0,0,0,-0,1,0,0,0
507296,1,0.8434873949579832,2008,4125,4125,39750,33600,6000,1000,16000,27,1,1092,0,17092,68.25,51,21,0,0,0,3,1,30,30,607000,55000,1,0,2007,2,29,0,1,0,6000,11406.25,68437.5,68437.5,0,1500,2937.5,0.9349315068493809,67.31506849315062,8.325063693631197,-0,1,1,-15.9563885703364,12.729839663317058
507299,1,0.8434873949579832,2008,0,0,0,0,3375,312.5,5000,30,1,379.21,0,5379.21,23.700625,49,41,1,1,1,2,0,20,14,15000,7000,1,0,2007,4,41,1,2,1,0,11406.25,68437.5,123187.5,54750,360,1450,0.32733732876712196,23.373287671232877,0,-0,1,0,-24.0682635703364,-32.050960336682934
507300,1,0.8434873949579832,2008,18750,18750,43500,28350,7500,312.5,5000,21,1,265.46,0,5265.46,16.59125,47,38,1,0,1,17,0,20,14,10000,5000,1,0,2007,5,38,1,2,1,0,7604.166666666667,45625,68437.5,22812.5,390,937.5,0.22994863013699884,16.361301369863,9.839002363309719,-0,1,0,-31.1776385703364,-34.32596033668294
507302,1,0.8434873949579832,2008,19875,19875,90000,70125,6750,625,10000,21,1,543.26,1386.88,11930.14,120.63375,55,6,1,0,1,16,0,30,26,12000,14000,1,0,2007,4,46,0,1,1,0,12166.666666666666,73000,123187.5,50187.5,5265,5075,87.911147260274,32.722602739726,9.897268252722212,-0,1,1,56.302361429663605,12.786239663317058
507317,1,0.8434873949579832,2008,10875,10875,22500,11625,6000,375,6000,21,1,318.5,0,6318.5,19.90625,57,25,1,1,1,2,0,15,20,15000,8000,1,0,2007,5,47,1,1,1,15000,14828.125,88968.75,160143.75,71175,5100,2031.25,0.2726883561643767,19.633561643835623,9.294313805752362,-0,1,1,-31.1751385703364,-23.28682700334961
507318,1,0.8434873949579832,2008,2137.5,2137.5,11250,9262.5,6750,312.5,5000,36,1,455,0,5455,28.4375,53,22,1,1,1,1,1,10,14,6000,1200,1,0,2007,3,44,1,2,1,500,4562.5,27375,49275,21900,1500,2656.25,0.3895547945205635,28.047945205479436,7.667859927666964,-0,1,0,-19.3313885703364,-30.53516033668294
507324,1,0.8434873949579832,2008,3975,3975,13500,9525,6750,375,6000,27,1,454.29,344.95,6799.24,49.9525,59,43,1,1,1,2,1,15,14,17000,5000,1,0,2007,4,43,1,1,1,5000,9505.208333333334,57031.25,102656.25,45625,4200,2218.75,24.7093493150685,25.2431506849315,8.288031567776464,-0,1,1,-1.1288885703364144,-15.274493670016273
507325,0,0.8434873949579832,2008,5250,5250,5250,1125,6750,0,NA,NA,1,NA,NA,NA,0,50,30,1,1,1,3,2,15,20,8500,1000,1,0,2007,5,53,1,2,1,0,7604.166666666667,45625,82125,36500,2250,1043.75,0,0,8.566173813637858,-0,1,0,0,0
507330,0,0.8434873949579832,2008,11175,11175,37500,26325,6750,0,NA,NA,1,NA,NA,NA,0,54,10,0,0,0,3,1,20,42,12000,10000,1,0,2007,4,28,1,1,1,0,17869.791666666668,107218.75,160828.125,53609.375,2250,3187.5,0,0,9.321523900936798,-0,1,1,0,0
507331,1,0.8434873949579832,2008,26850,26850,90000,63150,4500,562.5,9000,36,1,821.96,336.57,10158.53,72.408125,52,7,1,0,1,5,0,20,42,21000,1200,1,0,2007,1,50,1,2,0,0,19010.416666666668,114062.5,192765.625,78703.125,2250,2812.5,21.921823630137,50.486301369863,10.198058343191331,-0,1,0,11.389236429663583,2.677395218872615
507335,0,0.546583850931677,2008,20662.5,20662.5,52500,31837.5,4500,0,NA,NA,1,NA,NA,NA,0,43,36,1,1,1,2,0,15,28,20000,5000,1,1,2007,1,54,1,2,0,0,11406.25,68437.5,123187.5,54750,1125,2137.5,0,0,9.936124137812394,-0,1,0,0,0
507340,1,0.8434873949579832,2008,22350,22350,120000,97650,4500,1000,16000,36,1,1456,0,17456,91,54,10,0,0,0,10,2,30,56,23000,7000,2,0,2007,3,33,1,1,1,5000,62354.166666666664,374125,668200.9375,294075.9375,8250,4187.5,1.2465753424656185,89.75342465753438,10.014626341770095,-0,1,1,6.793611429663599,15.004839663317057
507341,0,0.8434873949579832,2008,89325,89325,112500,23175,9000,0,NA,NA,1,NA,NA,NA,0,55,10,0,0,0,6,6,30,30,190000,30000,1,0,2007,1,37,1,1,0,5000,41822.916666666664,250937.5,307968.75,57031.25,1350,7562.5,0,0,11.400047877903113,-0,1,1,0,0
507344,1,0.8434873949579832,2008,31237.5,31237.5,187500,156262.5,4500,562.5,9000,24,1,546,0,9546,34.125,56,7,1,0,1,7,0,15,28,20000,3000,1,0,2007,4,38,1,2,1,0,24713.541666666668,148281.25,252078.125,103796.875,750,2687.5,0.4674657534246265,33.65753424657537,10.349406587435931,-0,1,0,-26.8938885703364,-4.128493670016272
507345,1,0.8434873949579832,2008,8850,8850,30000,21150,7500,875,14000,27,1,955.5,0,14955.5,59.71875,54,17,1,1,0,5,0,5,14,40000,15000,1,0,2007,5,50,1,2,1,2000,19010.416666666668,114062.5,205312.5,91250,360,2206.25,0.8180650684931265,58.90068493150687,9.088285725968877,-0,1,0,-17.8626385703364,9.772696806174203
507349,1,0.8434873949579832,2008,2175,2175,13500,11325,6000,562.5,9000,21,1,477.75,1032.67,10510.42,94.40125,59,25,1,1,1,6,0,20,14,30000,15000,1,0,2007,6,41,1,2,1,0,17109.375,102656.25,184781.25,82125,360,1812.5,64.95090753424657,29.450342465753437,7.685243607975833,-0,1,0,33.382361429663604,6.587284107761505
507353,0,0.8434873949579832,2008,12225,12225,37500,25275,4500,0,NA,NA,1,NA,NA,NA,0,49,8,1,0,1,8,0,15,28,7000,2000,1,0,2007,2,37,1,2,1,0,15208.333333333334,91250,169451.25,78201.25,1875,1512.5,0,0,9.41132011058867,-0,1,0,0,0
507357,1,0.8434873949579832,2008,8475,8475,73500,65025,9000,1187.5,19000,30,1,1440.79,0,20440.79,90.049375,59,5,1,0,0,3,6,5,0,40000,20000,1,0,2007,3,37,1,1,1,2500,38020.833333333336,228125,365000,136875,2250,3112.5,1.230881849314997,88.818493150685,9.04499391938819,-0,1,1,-4.094513570336403,16.756365979106533
507362,1,0.8434873949579832,2008,13350,13350,127500,114150,2250,625,10000,27,1,682.5,409.49,11091.99,68.249375,52,7,1,0,1,7,0,15,14,17500,1000,1,0,2007,2,60,1,1,0,0,25093.75,150562.5,255956.25,105393.75,1200,2537.5,26.17745719178081,42.07191780821919,9.499346567390095,-0,1,1,3.9179864296635856,4.404739663317059
507366,1,0.8434873949579832,2008,18750,18750,37875,19125,6750,0,NA,NA,1,NA,NA,NA,0,52,10,1,1,1,10,0,30,28,18000,20000,2,0,2007,3,50,1,2,1,0,10265.625,61593.75,110868.75,49275,750,4312.5,0,0,9.839002363309719,-0,1,0,0,0
507369,1,0.546583850931677,2008,750,750,2250,1500,4500,562.5,9000,24,1,546,139.11,9685.11,42.819375000000065,43,21,1,1,1,1,0,10,15,10000,5000,1,1,2007,4,30,1,2,0,4000,4942.708333333333,29656.25,45625,15968.75,150,2868.75,9.161840753424691,33.65753424657537,6.621405651764134,-0,1,0,-18.199513570336336,-2.582827003349596
507372,1,0.8434873949579832,2008,4500,4500,6000,1500,4500,0,NA,NA,1,NA,NA,NA,0,46,13,1,0,1,3,1,15,50,20000,10000,1,0,2007,4,42,0,2,0,0,4562.5,27375,36500,9125,750,1993.75,0,0,8.412054873292933,-0,1,0,0,0
507379,1,0.8434873949579832,2008,30600,30600,161100,114626.25,11250,625,10000,24,1,606.71,0,10606.71,37.91937499999994,54,8,0,1,1,8,0,20,30,18500,14500,2,0,2007,3,38,1,1,1,0,26994.791666666668,161968.75,264168.75,102200,750,6968.75,0.5221147260273113,37.39726027397263,10.328787967145063,-0,1,1,-26.412013570336455,-0.4480603366829463
507380,1,0.8434873949579832,2008,11250,11250,22875,11625,7500,625,10000,21,1,530.79,0,10530.79,33.17437500000006,52,20,1,1,1,3,0,10,15,21000,19000,1,0,2007,3,43,1,1,0,0,16729.166666666668,100375,180675,80300,2212.5,3968.75,0.4517722602740619,32.722602739726,9.328212292571072,-0,1,1,-31.157013570336346,-1.207260336682932
406698,0,0.8434873949579832,2008,7500,7500,225000,131250,11250,0,NA,NA,1,NA,NA,NA,0,46,4,0,0,0,4,0,20,18,546680,1000000,1,0,2007,7,42,1,1,1,1500,26070.885416666668,156425.3125,265902.5,109477.1875,3300,1150,0,0,8.922791623969637,-0,1,1,0,0
705167,1,0.8434873949579832,2007,8829,8829,15750,6921,1875,625,10000,30,1,1049.94,805.56,11855.5,115.96875,54,10,1,1,1,5,0,10,8,17480,20000,1,0,2006,4,39,1,2,1,0,13086.770833333334,78520.625,141802.5,63281.875,1672.5,1625,51.24272260274,64.72602739726,9.085910293598007,-0,1,0,51.6373614296636,12.03983966331706
708160,0,0.8434873949579832,2007,10800,10800,81375,70575,6750,0,NA,NA,1,NA,NA,NA,0,49,27,1,0,0,25,0,15,8,5090,7000,1,0,2006,3,47,1,2,1,0,25949.21875,155695.3125,282076.5625,126381.25,3712.5,937.5,0,0,9.287394001418473,-0,1,0,0,0
709146,1,0.8434873949579832,2007,9300,9300,27900,19530,11625,0,NA,NA,1,NA,NA,NA,0,57,37,1,0,1,10,0,5,7,14000,15000,1,0,2006,1,37,0,2,0,2000,10455.729166666666,62734.375,87371.875,24637.5,3412.5,2281.25,0,0,9.137877200242468,-0,1,0,0,0
711330,1,0.8434873949579832,2007,9000,9000,34500,51375,2250,937.5,15000,30,1,1575,0,16575,98.4375,56,6,0,0,0,16,0,10,0,28300,29000,1,0,2006,2,48,1,2,1,0,13307.291666666666,79843.75,132198.4375,52354.6875,2812.5,2250,1.3484589041093784,97.08904109589062,9.105090961257085,-0,1,0,17.5436114296636,15.02483966331706
712274,1,0.8434873949579832,2007,0,0,0,0,2250,562.5,9000,30,1,682.5,0,9682.5,42.65625,54,45,1,0,1,20,0,10,15,14000,15000,1,0,2006,2,45,1,2,0,5000,11292.1875,67753.125,111667.1875,43914.0625,2872.5,918.75,0.5843321917808098,42.07191780821919,0,-0,1,0,-18.3626385703364,-2.6118270033496067
712943,1,0.8434873949579832,2008,5400,5400,10650,4500,5250,625,10000,30,1,758.29,0,10758.29,47.39312500000006,57,17,1,0,1,3,0,30,15,70000,80000,1,0,2007,3,37,1,1,0,3000,5018.75,30112.5,30112.5,0,1125,5000,0.6465496575343082,46.74657534246575,8.594339400592892,-0,1,1,-16.938263570336346,1.0677396633170702
713003,1,0.8434873949579832,2008,3517.5,3517.5,15000,11482.5,4500,437.5,7000,30,1,530.79,305.79,7836.58,52.28625,49,19,1,1,1,4,0,10,8,13000,15000,1,0,2007,5,45,1,2,0,0,14067.708333333334,84406.25,152387.5,67981.25,2062.5,5468.75,19.563647260274003,32.722602739726,8.165790041406604,-0,1,0,-2.1076385703364053,-8.7583031938258
713046,1,0.8434873949579832,2007,4500,4500,4500,4725,750,312.5,5000,30,1,379.21,34.62,5413.83,25.864375,48,11,1,1,1,5,0,30,30,17343,17500,1,0,2006,1,48,1,2,0,0,11026.041666666666,66156.25,119765.625,53609.375,1612.5,2375,2.491087328767122,23.373287671232877,8.412054873292933,-0,1,0,-21.904513570336405,-31.358560336682945
713534,1,0.8434873949579832,2008,1830,1830,13200,11370,5625,0,NA,NA,1,NA,NA,NA,0,49,8,1,1,1,2,0,10,8,15000,15000,1,0,2007,3,40,1,2,1,1000,15208.333333333334,91250,164706.25,73456.25,1762.5,2156.25,0,0,7.5126175446745105,-0,1,0,0,0
713873,1,0.8434873949579832,2007,2250,2250,11250,4575,4500,625,10000,30,1,761.5,336.32,11097.82,68.61375,53,20,1,1,1,5,0,30,15,19880,20000,1,0,2006,7,47,1,2,1,0,22812.5,136875,247515.625,110640.625,3262.5,4125,21.867174657534242,46.74657534246575,7.719129840906732,-0,1,0,4.282361429663581,4.463039663317055
714989,1,0.8434873949579832,2008,7258.5,7258.5,27000,19741.5,5625,437.5,7000,30,1,530.79,30,7560.79,35.049375,52,8,1,1,1,3,0,20,20,13000,14000,1,0,2007,3,52,1,2,1,1500,17869.791666666668,107218.75,193678.125,86459.375,3825,2812.5,2.326772260273998,32.722602739726,8.890066234923742,-0,1,0,-19.344513570336403,-12.698160336682943
715122,1,0.8434873949579832,2007,3750,3750,11250,11662.5,4500,625,10000,30,1,758.29,475.79,11234.08,77.13,52,18,1,1,1,3,0,30,20,13790,14000,1,0,2006,6,43,1,2,1,0,22812.5,136875,246831.25,109956.25,3412.5,1562.5,30.38342465753424,46.74657534246575,8.229777750081887,-0,1,0,12.798611429663595,5.825639663317055
715387,1,0.8434873949579832,2007,3375,3375,33750,13399.5,4200,625,10000,30,1,758.29,0,10758.29,47.39312500000006,48,8,1,1,1,3,0,20,10,11770,12000,1,0,2006,5,43,1,2,1,2,17109.375,102656.25,185465.625,82809.375,2362.5,1212.5,0.6465496575343082,46.74657534246575,8.124446855715847,-0,1,0,-16.938263570336346,1.0677396633170702
715416,1,0.8434873949579832,2007,0,0,0,0,5625,0,NA,NA,1,NA,NA,NA,0,57,17,1,1,1,6,0,10,15,18000,18000,1,0,2006,3,48,0,2,1,0,16672.135416666668,100032.8125,180059.0625,80026.25,2722.5,2718.75,0,0,0,-0,1,0,0,0
715423,1,0.8434873949579832,2008,4500,4500,135000,108727.5,6750,937.5,15000,30,1,1137.5,793.95,16931.45,120.715625,59,40,1,0,1,5,3,30,15,65000,65000,1,0,2007,1,40,1,1,0,200,40397.135416666664,242382.8125,394998.4375,152615.625,1875,3000,50.595761986301255,70.11986301369875,8.412054873292933,-0,1,1,39.82173642966359,17.40117299665039
715939,1,0.8434873949579832,2008,0,0,0,0,2250,750,12000,30,1,1260,0,13260,78.75,49,35,1,0,0,3,0,10,8,18640,18640,1,0,2007,5,52,1,1,0,0,10645.833333333334,63875,109043.75,45168.75,2287.5,2562.5,1.0787671232875056,77.6712328767125,0,-0,1,1,7.793611429663599,9.504839663317057
716184,1,0.8434873949579832,2008,900,900,1800,1110,4500,312.5,5000,30,1,379.21,0,5379.21,23.700625,55,20,1,0,1,3,0,10,8,12000,15000,1,0,2007,5,44,1,2,1,0,11729.427083333334,70376.5625,120107.8125,49731.25,2512.5,3343.75,0.32733732876712196,23.373287671232877,6.803505257608338,-0,1,0,-24.0682635703364,-32.050960336682934
716383,1,0.8434873949579832,2007,4650,4650,51000,47520,3375,937.5,15000,30,1,1575,0,16575,98.4375,56,37,1,1,1,7,0,15,15,18275,20000,1,0,2006,5,37,1,1,1,0,24713.541666666668,148281.25,267818.75,119537.5,3412.5,2250,1.3484589041093784,97.08904109589062,8.444837529224097,-0,1,1,17.5436114296636,15.02483966331706
716402,0,0.546583850931677,2007,4200,4200,10500,8887.5,2250,625,10000,30,1,1049.94,0,11049.94,65.62125,43,26,1,1,1,5,0,10,15,15000,16000,1,1,2006,2,42,1,2,1,0,16348.958333333334,98093.75,177253.125,79159.375,2572.5,1843.75,0.8952226027400059,64.72602739726,8.343077871169383,-0,1,0,1.2898614296636026,3.9842396633170587
716478,1,0.8434873949579832,2007,0,0,0,0,6000,812.5,13000,30,1,1369.15,150,14519.15,94.946875,48,6,1,0,1,5,0,15,15,19300,20000,1,0,2006,7,39,1,1,1,0,1901.0416666666667,11406.25,11406.25,0,2137.5,1156.25,10.803039383561881,84.14383561643812,0,-0,1,1,20.677986429663605,12.813685817163211
716551,0,0.8434873949579832,2007,0,0,0,2419.5,2250,625,9999,30,1,1049.94,333.34,11382.28,86.3925,59,12,1,1,1,6,0,10,15,18000,18000,1,0,2006,3,43,1,2,1,0,16672.135416666668,100032.8125,180515.3125,80482.5,2272.5,6812.5,21.66647260274,64.72602739726,0,-0,1,0,22.061111429663583,7.307639663317058
716553,1,0.8434873949579832,2007,0,0,0,221.25,6975,625,9999,30,1,233.32,142.86,10375.18,23.44875,56,16,1,1,1,6,0,10,15,18000,18000,1,0,2006,3,38,1,2,1,0,16672.135416666668,100032.8125,180515.3125,80482.5,3210,1725,-0,23.44875,0,-0,1,0,-40.88263857033641,-2.76336033668294
716571,1,0.8434873949579832,2007,0,0,0,1875,2250,1000,16000,30,1,1690.31,77.77,17768.08,110.505,48,38,1,1,1,6,0,5,15,18000,18000,1,0,2006,2,54,1,2,1,0,16729.166666666668,100375,181017.1875,80642.1875,2347.5,2375,6.943356164383744,103.56164383561625,0,-0,1,0,26.298611429663595,16.955339663317055
716673,1,0.8434873949579832,2008,98100,98100,112500,14400,7875,937.5,15000,30,1,1141.35,100,16241.35,77.584375,58,21,1,0,0,9,8,30,0,48470,48470,1,0,2006,4,41,1,1,1,0,26614.583333333332,159687.5,260746.875,101059.375,9600,4125,7.464511986301248,70.11986301369875,11.493752839181418,-0,1,1,-3.3095135703364065,12.800506329983726
716706,1,0.8434873949579832,2007,1875,1875,24375,40500,2700,625,10000,30,1,758.29,0,10758.29,47.39312500000006,55,12,1,0,1,4,0,10,15,98000,98000,1,0,2006,2,48,1,2,1,0,0,0,0,0,5947.5,9687.5,0.6465496575343082,46.74657534246575,7.53689712956617,-0,1,0,-16.938263570336346,1.0677396633170702
716720,1,0.8434873949579832,2007,3750,3750,15000,12600,12750,625,10000,30,1,758.29,0,10758.29,47.39312500000006,54,1,0,0,0,2,3,15,14,94000,10000,1,0,2006,6,39,1,1,1,0,13687.5,82125,90109.375,7984.375,11812.5,3125,0.6465496575343082,46.74657534246575,8.229777750081887,-0,1,1,-16.938263570336346,1.0677396633170702
716728,1,0.8434873949579832,2007,2250,2250,11250,13800,2250,625,10000,30,1,758.29,0,10758.29,47.39312500000006,54,19,1,1,1,6,1,10,15,18000,18000,1,0,2006,2,57,1,2,0,0,16672.135416666668,100032.8125,180743.4375,80710.625,2197.5,1718.75,0.6465496575343082,46.74657534246575,7.719129840906732,-0,1,0,-16.938263570336346,1.0677396633170702
716731,1,0.8434873949579832,2007,4350,4350,5250,2932.5,3487.5,0,NA,NA,1,NA,NA,NA,0,59,15,1,1,1,6,0,10,15,18000,18000,1,0,2006,3,44,1,3,1,0,16618.90625,99713.4375,179830.9375,80117.5,1747.5,1381.25,0,0,8.37816098272068,-0,0,0,0,0
716732,1,0.8434873949579832,2007,2250,2250,11625,12665.25,3420,625,9999,30,1,874.04,0,10873.04,54.56500000000006,58,8,1,0,1,6,0,10,15,18000,18000,1,0,2006,2,46,1,2,1,0,5938.854166666667,35633.125,47655.3125,12022.1875,2647.5,2343.75,7.818424657534307,46.74657534246575,7.719129840906732,-0,1,0,-9.766388570336346,2.215239663317064
716737,1,0.8434873949579832,2007,3225,3225,18075,15375,3750,500,8000,30,1,606.71,0,8606.71,37.91937499999994,50,7,1,1,1,7,0,15,8,15000,15000,1,0,2006,2,58,1,2,0,0,20911.458333333332,125468.75,226528.125,101059.375,3337.5,2187.5,0.5221147260273113,37.39726027397263,8.078998258685154,-0,1,0,-19.787013570336455,-7.211285336682952
716738,1,0.8434873949579832,2007,7500,7500,112500,44025,4500,1250,20000,30,1,1516.71,0,21516.71,94.794375,56,9,1,0,1,9,1,3,8,1000000,1200000,1,0,2006,3,26,0,1,1,0,57031.25,342187.5,342187.5,0,6037.5,20593.75,1.301224315068751,93.49315068493125,8.922791623969637,-0,1,1,-2.6620135703363985,17.62838966331706
716780,1,0.8434873949579832,2007,750,750,1350,908.25,2250,1250,20000,30,1,1516.71,0,21516.71,94.794375,52,3,1,1,1,3,2,60,30,50000,60000,2,0,2006,4,29,1,1,1,5500,30196.145833333332,181176.875,264442.5,83265.625,6412.5,2312.5,1.301224315068751,93.49315068493125,6.621405651764134,-0,1,1,-2.6620135703363985,17.62838966331706
716810,1,0.8434873949579832,2007,11250,11250,18975,7725,9000,625,10000,30,1,758.29,0,10758.29,47.39312500000006,52,7,1,0,1,7,0,10,15,79800,79800,1,0,2006,3,42,0,1,0,0,0,0,0,0,4372.5,2531.25,0.6465496575343082,46.74657534246575,9.328212292571072,-0,1,1,-16.938263570336346,1.0677396633170702
716839,0,0.8434873949579832,2007,0,0,0,0,6000,0,NA,NA,1,NA,NA,NA,0,49,23,1,1,1,7,0,10,15,18000,18000,1,0,2006,1,59,1,2,0,0,16672.135416666668,100032.8125,180515.3125,80482.5,3097.5,4125,0,0,0,-0,1,0,0,0
716864,1,0.8434873949579832,2008,525,525,15000,14550,7500,437.5,7000,30,1,530.79,140.76,7671.55,41.971875,58,7,1,1,1,6,0,10,15,15000,16000,1,0,2007,4,48,1,2,1,0,16729.166666666668,100375,181131.25,80756.25,2422.5,7718.75,9.249272260273997,32.722602739726,6.26530121273771,-0,1,0,-12.42201357033639,-11.115874622397225
716898,1,0.8434873949579832,2008,20775,20775,30000,9225,4500,562.5,9000,30,1,682.5,200,9882.5,55.15625,56,20,1,1,1,8,2,30,20,25000,32000,1,0,2007,6,38,0,2,1,3000,17489.583333333332,104937.5,189571.875,84634.375,2587.5,3437.5,13.08433219178081,42.07191780821919,9.941553753342584,-0,1,0,-5.862638570336401,-0.3896047811273853
716920,1,0.8434873949579832,2007,1875,1875,18000,21975,3750,625,10000,30,1,758.29,0,10758.29,47.39312500000006,58,18,1,1,1,15,0,10,15,17000,20000,1,0,2006,3,38,1,2,1,9000,17162.604166666668,102975.625,185807.8125,82832.1875,2497.5,3968.75,0.6465496575343082,46.74657534246575,7.53689712956617,-0,1,0,-16.938263570336346,1.0677396633170702
716924,1,0.8434873949579832,2007,149827.5,149827.5,225000,75172.5,3675,0,NA,NA,1,NA,NA,NA,0,56,54,1,1,1,21,0,10,15,30900,32000,1,0,2006,3,54,1,1,0,5000,28800.78125,172804.6875,306782.5,133977.8125,3847.5,1725,0,0,11.917246585640884,-0,1,1,0,0
716955,1,0.8434873949579832,2007,1125,1125,11250,16920,6750,625,10000,30,1,758.29,109.23,10867.52,54.22,54,11,1,1,1,8,0,10,15,16000,17000,1,0,2006,3,53,1,1,0,0,17189.21875,103135.3125,186788.75,83653.4375,2572.5,1387.5,7.473424657534245,46.74657534246575,7.026426808699636,-0,1,1,-10.111388570336402,2.160039663317061
717035,0,0.8434873949579832,2007,3000,3000,18000,16964.25,3375,0,NA,NA,1,NA,NA,NA,0,52,11,1,0,1,3,0,30,20,14500,15000,1,0,2006,7,39,1,1,0,0,29960.416666666668,179762.5,319146.875,139384.375,3262.5,3000,0,0,8.006700845440367,-0,1,1,0,0
717036,1,0.8434873949579832,2007,11250,11250,135000,189166.5,9000,500,8000,30,1,560.04,264.21,8824.25,51.515625,51,5,1,0,1,2,0,30,20,12500,12500,1,0,2006,7,38,1,3,1,0,40910.416666666664,245462.5,457390.625,211928.125,3112.5,2875,14.118364726027373,37.39726027397263,9.328212292571072,-0,0,0,-6.190763570336401,-4.492035336682942
717038,1,0.8434873949579832,2007,3000,3000,114000,19132.5,8550,625,10000,30,1,758.29,100,10858.29,53.64312500000006,54,12,1,0,1,3,1,10,15,20000,20000,1,0,2006,4,29,1,2,0,5000,0,0,0,0,3712.5,1843.75,6.896549657534307,46.74657534246575,8.006700845440367,-0,1,0,-10.688263570336346,2.06773966331707
717042,1,0.8434873949579832,2007,0,0,0,0,6000,500,8000,30,1,606.71,313.85,8920.56,57.535,51,9,1,1,1,4,0,30,15,18200,19000,1,0,2006,1,19,1,1,0,0,17002.916666666668,102017.5,184439.0625,82421.5625,1837.5,1537.5,20.13773972602737,37.39726027397263,0,-0,1,1,-0.1713885703364042,-3.288160336682946
717044,1,0.8434873949579832,2007,5400,5400,23400,20325,6750,562.5,9000,30,1,682.5,0,9682.5,42.65625,55,25,1,1,1,11,0,30,8,10000,11000,1,0,2006,5,43,1,1,1,0,13687.5,82125,147368.75,65243.75,2512.5,3000,0.5843321917808098,42.07191780821919,8.594339400592892,-0,1,1,-18.3626385703364,-2.6118270033496067
717070,1,0.8434873949579832,2007,3375,3375,9750,10987.5,1125,500,8000,30,1,606.71,68.87,8675.58,42.22375,55,8,1,1,1,3,0,10,15,12000,13000,1,0,2006,2,42,1,3,1,2000,16348.958333333334,98093.75,177025,78931.25,2887.5,6125,4.826489726027376,37.39726027397263,8.124446855715847,-0,0,0,-15.482638570336405,-6.350410336682945
717087,0,0.8434873949579832,2007,32700,32700,257051.25,276787.5,3375,0,NA,NA,1,NA,NA,NA,0,50,1,0,0,1,2,0,10,8,36550,36550,1,0,2006,1,30,0,1,1,10000,19010.416666666668,114062.5,213296.875,99234.375,2512.5,1593.75,0,0,10.39516093745751,-0,1,1,0,0
717092,0,0.8434873949579832,2007,5250,5250,9000,5752.5,4500,0,NA,NA,1,NA,NA,NA,0,47,11,1,1,1,6,0,30,20,13000,14000,1,0,2006,4,43,1,2,0,0,12052.604166666666,72315.625,124168.4375,51852.8125,1762.5,2750,0,0,8.566173813637858,-0,1,0,0,0
